job_id,coherence_central,coherence_measurement,entanglement_central,entanglement_measurement,interference_central,interference_measurement,num_shots_central,num_shots_measurement,timestamp,phase,state
d02ntggpmeos73fpism0,1.0,0.0022794519151960735,0.0,0.005294216351311369,0.9921875,0.5442819651117601,4096.0,4096.0,2025-04-20 23:09:55.005443,Unknown,Unknown
