job_id,coherence_central,coherence_measurement,entanglement_central,entanglement_measurement,interference_central,interference_measurement,num_shots_central,num_shots_measurement,timestamp,phase,state
d02o3555h2rs73do0og0,1.0,0.0033526761191231547,0.0,0.007395815211876489,0.9921875,0.5839611858232362,4096.0,4096.0,2025-04-20 23:21:56.706922,Unknown,Unknown
