job_id,coherence_central,coherence_inner,coherence_middle,coherence_outer,entanglement_central,entanglement_inner,entanglement_middle,entanglement_outer,interference_central,interference_inner,interference_middle,interference_outer,num_shots_central,num_shots_inner,num_shots_middle,num_shots_outer,timestamp,phase,state
d39hdvkgenls73cfv8l0,0.0030443668365478516,0.012093198299407915,0.005797398090362504,0.009174895286560014,0.0,0.0008138926891791964,0.0007019136216368516,0.0037223090982458906,0.026867146670638054,0.35563729605457095,0.26380104948249194,0.32852941574132977,8192.0,8192.0,8192.0,8192.0,2025-09-23 21:54:06.109296,Control,Control
