job_id,coherence_central,coherence_inner,coherence_middle,coherence_outer,entanglement_central,entanglement_inner,entanglement_middle,entanglement_outer,interference_central,interference_inner,interference_middle,interference_outer,num_shots_central,num_shots_inner,num_shots_middle,num_shots_outer,timestamp,phase,state
d30b3rlotchc73ba86qg,0.0009918808937072754,0.001686728000640958,0.0036375641822814497,0.030002379417419345,0.0,0.0006322970555650009,0.0009142723522115315,0.00047455348523661733,0.015506730892315801,0.20730129129288666,0.24097684330265545,0.3922453047547667,8192.0,8192.0,8192.0,8192.0,2025-09-09 23:02:06.839375,Control,Control
