job_id,coherence_central,coherence_measurement,entanglement_central,entanglement_measurement,interference_central,interference_measurement,num_shots_central,num_shots_measurement,timestamp,phase,state
d02obi8pmeos73fpkdpg,1.0,0.001618249075753253,0.0,0.005403979844791055,0.9921875,0.5247051562376939,4096.0,4096.0,2025-04-20 23:39:53.928973,Unknown,Unknown
