job_id,timestamp,register,num_bits,total_shots,unique_states,coherence,entanglement,interference,bit_balances,entropy,timestamp_dt,time_minutes
job-d0pqf1f75hms73dut5o0,20250525_232805,c_outer,5,8192,32,0.091552734375,0.9148222648700448,0.92041015625,"[0.903564453125, 0.96435546875, 0.938720703125, 0.944091796875, 0.996337890625]",4.574111324350224,2025-05-25 23:28:05,32.88333333333333
job-d0pqge8hmjts73cql6hg,20250525_233105,c_middle,5,8192,32,0.039306640625,0.997288547238971,0.9844970703125,"[0.982177734375, 0.96484375, 0.8974609375, 0.9931640625, 0.99560546875]",4.986442736194855,2025-05-25 23:31:05,35.88333333333333
job-d0pqge8hmjts73cql6hg,20250525_233105,c_outer,5,8192,32,0.097412109375,0.9406262412655753,0.9168701171875,"[0.89453125, 0.954345703125, 0.92822265625, 0.902099609375, 0.904052734375]",4.7031312063278765,2025-05-25 23:31:05,35.88333333333333
job-d0pqge8hmjts73cql6hg,20250525_233105,c_central,1,8192,2,0.76513671875,0.7863932304092172,0.4697265625,[0.4697265625],0.7863932304092172,2025-05-25 23:31:05,35.88333333333333
job-d0pqge8hmjts73cql6hg,20250525_233105,c_inner,5,8192,32,0.047119140625,0.9884897300112252,0.9700927734375,"[0.9794921875, 0.967529296875, 0.995361328125, 0.74267578125, 0.982177734375]",4.942448650056126,2025-05-25 23:31:05,35.88333333333333
job-d0pqhr2q9bic73b9peog,20250525_233404,c_central,1,8192,2,0.7427978515625,0.8224949588793089,0.514404296875,[0.514404296875],0.8224949588793089,2025-05-25 23:34:04,38.86666666666667
job-d0pqhr2q9bic73b9peog,20250525_233404,c_inner,5,8192,32,0.07861328125,0.9474943315417448,0.92919921875,"[0.68896484375, 0.538818359375, 0.9375, 0.81201171875, 0.984375]",4.737471657708724,2025-05-25 23:34:04,38.86666666666667
job-d0pqhr2q9bic73b9peog,20250525_233404,c_middle,5,8192,32,0.0347900390625,0.9993237976477344,0.9906005859375,"[0.990966796875, 0.9853515625, 0.992919921875, 0.993408203125, 0.986572265625]",4.996618988238672,2025-05-25 23:34:04,38.86666666666667
job-d0pqhr2q9bic73b9peog,20250525_233404,c_outer,5,8192,32,0.102294921875,0.9295418060746241,0.9102783203125,"[0.764404296875, 0.94384765625, 0.935791015625, 0.96923828125, 0.90478515625]",4.647709030373121,2025-05-25 23:34:04,38.86666666666667
job-d0pqj8815afs73cll2n0,20250525_233705,c_outer,5,8192,32,0.0631103515625,0.9781732902334909,0.954833984375,"[0.788330078125, 0.968505859375, 0.920654296875, 0.99267578125, 0.9677734375]",4.890866451167454,2025-05-25 23:37:05,41.88333333333333
job-d0pqj8815afs73cll2n0,20250525_233705,c_middle,5,8192,32,0.052001953125,0.9703510143436942,0.9632568359375,"[0.941650390625, 0.9921875, 0.98193359375, 0.9375, 0.56640625]",4.851755071718471,2025-05-25 23:37:05,41.88333333333333
job-d0pqj8815afs73cll2n0,20250525_233705,c_central,1,8192,2,0.6226806640625,0.9561267310887972,0.754638671875,[0.754638671875],0.9561267310887972,2025-05-25 23:37:05,41.88333333333333
job-d0pqj8815afs73cll2n0,20250525_233705,c_inner,5,8192,32,0.0552978515625,0.9842239044814838,0.9632568359375,"[0.942626953125, 0.748779296875, 0.99169921875, 0.829833984375, 0.934326171875]",4.921119522407419,2025-05-25 23:37:05,41.88333333333333
job-d0pqkln75hms73dutarg,20250525_234006,c_central,1,8192,2,0.6917724609375,0.8911168510035223,0.616455078125,[0.616455078125],0.8911168510035223,2025-05-25 23:40:06,44.9
job-d0pqkln75hms73dutarg,20250525_234006,c_inner,5,8192,32,0.052001953125,0.9631947039667837,0.9610595703125,"[0.92236328125, 0.9912109375, 0.9697265625, 0.515380859375, 0.9775390625]",4.815973519833919,2025-05-25 23:40:06,44.9
job-d0pqkln75hms73dutarg,20250525_234006,c_middle,5,8192,32,0.037109375,0.9984935191189017,0.9874267578125,"[0.9736328125, 0.957275390625, 0.9453125, 0.989013671875, 0.95947265625]",4.992467595594508,2025-05-25 23:40:06,44.9
job-d0pqkln75hms73dutarg,20250525_234006,c_outer,5,8192,32,0.0745849609375,0.956439703950174,0.9366455078125,"[0.931396484375, 0.978515625, 0.9453125, 0.962646484375, 0.5615234375]",4.78219851975087,2025-05-25 23:40:06,44.9
job-d0pqm28hmjts73cqlbpg,20250525_234305,c_middle,5,8192,32,0.0498046875,0.9729593502377483,0.96484375,"[0.9990234375, 0.5810546875, 0.994873046875, 0.988525390625, 0.99658203125]",4.8647967511887416,2025-05-25 23:43:05,47.88333333333333
job-d0pqm28hmjts73cqlbpg,20250525_234305,c_central,1,8192,2,0.7532958984375,0.8060123338597329,0.493408203125,[0.493408203125],0.8060123338597329,2025-05-25 23:43:05,47.88333333333333
job-d0pqm28hmjts73cqlbpg,20250525_234305,c_inner,5,8192,32,0.0447998046875,0.9954566377277088,0.9786376953125,"[0.96044921875, 0.993896484375, 0.9794921875, 0.851318359375, 0.961669921875]",4.977283188638544,2025-05-25 23:43:05,47.88333333333333
job-d0pqm28hmjts73cqlbpg,20250525_234305,c_outer,5,8192,32,0.075439453125,0.9562985429644394,0.9368896484375,"[0.90625, 0.972900390625, 0.996337890625, 0.95751953125, 0.963623046875]",4.781492714822197,2025-05-25 23:43:05,47.88333333333333
