job_id,timestamp,register,num_bits,total_shots,unique_states,coherence,entanglement,interference,bit_balances,entropy,timestamp_dt,time_minutes
job-d30b2eg5l4ds73f0g16g,20250909_225906,c_central,1,8192,2,0.5146484375,0.9993807738581364,0.970703125,[0.970703125],0.9993807738581364,2025-09-09 22:59:06,86.98333333333333
job-d30b2eg5l4ds73f0g16g,20250909_225906,c_inner,5,8192,32,0.043701171875,0.9961785121476122,0.978515625,"[0.889404296875, 0.943115234375, 0.959228515625, 0.921875, 0.969970703125]",4.980892560738061,2025-09-09 22:59:06,86.98333333333333
job-d30b2eg5l4ds73f0g16g,20250909_225906,c_middle,5,8192,32,0.0426025390625,0.996859351482932,0.9825439453125,"[0.906494140625, 0.909423828125, 0.991943359375, 0.98828125, 0.969970703125]",4.98429675741466,2025-09-09 22:59:06,86.98333333333333
job-d30b2eg5l4ds73f0g16g,20250909_225906,c_outer,5,8192,32,0.0509033203125,0.9913108426288224,0.9659423828125,"[0.992431640625, 0.9775390625, 0.8720703125, 0.845458984375, 0.88525390625]",4.956554213144112,2025-09-09 22:59:06,86.98333333333333
job-d30b3rlotchc73ba86qg,20250909_230206,c_outer,5,8192,32,0.0594482421875,0.9776779303676584,0.955322265625,"[0.912353515625, 1.0, 0.67431640625, 0.857421875, 0.873779296875]",4.888389651838292,2025-09-09 23:02:06,89.98333333333333
job-d30b3rlotchc73ba86qg,20250909_230206,c_central,1,8192,2,0.5157470703125,0.9992843908495155,0.968505859375,[0.968505859375],0.9992843908495155,2025-09-09 23:02:06,89.98333333333333
job-d30b3rlotchc73ba86qg,20250909_230206,c_inner,5,8192,32,0.0380859375,0.9982769089307528,0.98583984375,"[0.93798828125, 0.95458984375, 0.975830078125, 0.98388671875, 0.958984375]",4.991384544653764,2025-09-09 23:02:06,89.98333333333333
job-d30b3rlotchc73ba86qg,20250909_230206,c_middle,5,8192,32,0.043212890625,0.996639971233566,0.9794921875,"[0.8857421875, 0.93115234375, 0.990966796875, 0.99560546875, 0.98291015625]",4.98319985616783,2025-09-09 23:02:06,89.98333333333333
job-d30b58lip27c738ic7g0,20250909_230506,c_outer,5,8192,32,0.0472412109375,0.9915769848311834,0.971923828125,"[0.96337890625, 1.0, 0.84814453125, 0.854248046875, 0.90576171875]",4.957884924155917,2025-09-09 23:05:06,92.98333333333333
job-d30b58lip27c738ic7g0,20250909_230506,c_middle,5,8192,32,0.0384521484375,0.9976464755258945,0.9857177734375,"[0.89697265625, 0.94970703125, 0.989501953125, 0.9921875, 0.9775390625]",4.988232377629473,2025-09-09 23:05:06,92.98333333333333
job-d30b58lip27c738ic7g0,20250909_230506,c_central,1,8192,2,0.5133056640625,0.999489108222217,0.973388671875,[0.973388671875],0.999489108222217,2025-09-09 23:05:06,92.98333333333333
job-d30b58lip27c738ic7g0,20250909_230506,c_inner,5,8192,32,0.0382080078125,0.997708229492766,0.98583984375,"[0.9169921875, 0.94140625, 0.96728515625, 0.99462890625, 0.970458984375]",4.98854114746383,2025-09-09 23:05:06,92.98333333333333
job-d30b6m5otchc73ba89dg,20250909_230808,c_central,1,8192,2,0.5128173828125,0.9995259208877754,0.974365234375,[0.974365234375],0.9995259208877754,2025-09-09 23:08:08,96.01666666666667
job-d30b6m5otchc73ba89dg,20250909_230808,c_inner,5,8192,32,0.0394287109375,0.9982637697004642,0.984619140625,"[0.958251953125, 0.93701171875, 0.971923828125, 0.99658203125, 0.95166015625]",4.9913188485023205,2025-09-09 23:08:08,96.01666666666667
job-d30b6m5otchc73ba89dg,20250909_230808,c_middle,5,8192,32,0.0394287109375,0.9968667751374951,0.984375,"[0.875732421875, 0.960693359375, 0.9931640625, 0.96728515625, 0.984130859375]",4.984333875687476,2025-09-09 23:08:08,96.01666666666667
job-d30b6m5otchc73ba89dg,20250909_230808,c_outer,5,8192,32,0.0526123046875,0.9851196624856344,0.9635009765625,"[0.97607421875, 0.984619140625, 0.758544921875, 0.844482421875, 0.876953125]",4.925598312428172,2025-09-09 23:08:08,96.01666666666667
job-d30b82totchc73ba8an0,20250909_231107,c_central,1,8192,2,0.527099609375,0.9978799630920187,0.94580078125,[0.94580078125],0.9978799630920187,2025-09-09 23:11:07,99.0
job-d30b82totchc73ba8an0,20250909_231107,c_inner,5,8192,32,0.0389404296875,0.9983442456972332,0.98583984375,"[0.929931640625, 0.945068359375, 0.976806640625, 0.9931640625, 0.9990234375]",4.991721228486166,2025-09-09 23:11:07,99.0
job-d30b82totchc73ba8an0,20250909_231107,c_middle,5,8192,32,0.0364990234375,0.9987877634732059,0.98974609375,"[0.9296875, 0.970703125, 0.990966796875, 0.990966796875, 0.988037109375]",4.993938817366029,2025-09-09 23:11:07,99.0
job-d30b82totchc73ba8an0,20250909_231107,c_outer,5,8192,32,0.048828125,0.9912785475361636,0.96923828125,"[0.973388671875, 0.9638671875, 0.865234375, 0.846435546875, 0.890625]",4.956392737680818,2025-09-09 23:11:07,99.0
job-d30b9fg5l4ds73f0g7jg,20250909_231406,c_outer,5,8192,32,0.051025390625,0.9888994396216997,0.96630859375,"[0.9541015625, 0.979248046875, 0.8203125, 0.857421875, 0.868896484375]",4.944497198108499,2025-09-09 23:14:06,101.98333333333333
job-d30b9fg5l4ds73f0g7jg,20250909_231406,c_middle,5,8192,32,0.03955078125,0.9971821406125627,0.984130859375,"[0.904052734375, 0.94580078125, 0.95166015625, 0.997802734375, 0.966064453125]",4.985910703062814,2025-09-09 23:14:06,101.98333333333333
job-d30b9fg5l4ds73f0g7jg,20250909_231406,c_inner,5,8192,32,0.0418701171875,0.9979226634614697,0.9822998046875,"[0.91943359375, 0.957275390625, 0.98291015625, 0.983642578125, 0.965087890625]",4.989613317307349,2025-09-09 23:14:06,101.98333333333333
job-d30b9fg5l4ds73f0g7jg,20250909_231406,c_central,1,8192,2,0.5201416015625,0.9988291262926628,0.959716796875,[0.959716796875],0.9988291262926628,2025-09-09 23:14:06,101.98333333333333
job-d30baslip27c738iccog,20250909_231706,c_central,1,8192,2,0.5220947265625,0.9985909603108489,0.955810546875,[0.955810546875],0.9985909603108489,2025-09-09 23:17:06,104.98333333333333
job-d30baslip27c738iccog,20250909_231706,c_inner,5,8192,32,0.03857421875,0.9980268007182758,0.9844970703125,"[0.96044921875, 0.935546875, 0.97314453125, 0.989990234375, 0.9345703125]",4.990134003591379,2025-09-09 23:17:06,104.98333333333333
job-d30baslip27c738iccog,20250909_231706,c_middle,5,8192,32,0.0396728515625,0.996531598085564,0.984130859375,"[0.869384765625, 0.946533203125, 0.96484375, 0.99169921875, 0.974853515625]",4.98265799042782,2025-09-09 23:17:06,104.98333333333333
job-d30baslip27c738iccog,20250909_231706,c_outer,5,8192,32,0.047119140625,0.9899414293924744,0.9693603515625,"[0.931396484375, 0.994873046875, 0.827880859375, 0.843994140625, 0.90966796875]",4.949707146962372,2025-09-09 23:17:06,104.98333333333333
job-d30bc9g5l4ds73f0gaag,20250909_232006,c_central,1,8192,2,0.5145263671875,0.9993910527385943,0.970947265625,[0.970947265625],0.9993910527385943,2025-09-09 23:20:06,107.98333333333333
job-d30bc9g5l4ds73f0gaag,20250909_232006,c_inner,5,8192,32,0.0413818359375,0.997497086515087,0.982421875,"[0.92138671875, 0.94384765625, 0.9736328125, 0.980224609375, 0.955322265625]",4.9874854325754345,2025-09-09 23:20:06,107.98333333333333
job-d30bc9g5l4ds73f0gaag,20250909_232006,c_middle,5,8192,32,0.0386962890625,0.9973430519006479,0.9849853515625,"[0.903076171875, 0.939453125, 0.98095703125, 0.985107421875, 0.970458984375]",4.98671525950324,2025-09-09 23:20:06,107.98333333333333
job-d30bc9g5l4ds73f0gaag,20250909_232006,c_outer,5,8192,32,0.0570068359375,0.986461102567227,0.9578857421875,"[0.928955078125, 0.97607421875, 0.80126953125, 0.82958984375, 0.88134765625]",4.932305512836135,2025-09-09 23:20:06,107.98333333333333
job-d30bdmdotchc73ba8ftg,20250909_232305,c_middle,5,8192,32,0.0390625,0.9977670076829213,0.9862060546875,"[0.89990234375, 0.97412109375, 0.984619140625, 0.99658203125, 0.9697265625]",4.9888350384146065,2025-09-09 23:23:05,110.96666666666667
job-d30bdmdotchc73ba8ftg,20250909_232305,c_outer,5,8192,32,0.0496826171875,0.9894936897709761,0.9658203125,"[0.9951171875, 0.988525390625, 0.82373046875, 0.8505859375, 0.877197265625]",4.94746844885488,2025-09-09 23:23:05,110.96666666666667
job-d30bdmdotchc73ba8ftg,20250909_232305,c_central,1,8192,2,0.5081787109375,0.99980698386213,0.983642578125,[0.983642578125],0.99980698386213,2025-09-09 23:23:05,110.96666666666667
job-d30bdmdotchc73ba8ftg,20250909_232305,c_inner,5,8192,32,0.0404052734375,0.9965064593339402,0.97998046875,"[0.944091796875, 0.89697265625, 0.966064453125, 0.975341796875, 0.93994140625]",4.982532296669701,2025-09-09 23:23:05,110.96666666666667
job-d30bf42iggks73ctpc80,20250909_232608,c_outer,5,8192,32,0.0562744140625,0.9855853297339447,0.9615478515625,"[0.94873046875, 0.958251953125, 0.75390625, 0.859619140625, 0.894775390625]",4.9279266486697235,2025-09-09 23:26:08,114.01666666666667
job-d30bf42iggks73ctpc80,20250909_232608,c_middle,5,8192,32,0.0406494140625,0.9977937512906626,0.9827880859375,"[0.9404296875, 0.924072265625, 0.98779296875, 0.974853515625, 0.968505859375]",4.988968756453313,2025-09-09 23:26:08,114.01666666666667
job-d30bf42iggks73ctpc80,20250909_232608,c_inner,5,8192,32,0.039306640625,0.9970646706751655,0.9840087890625,"[0.8828125, 0.96923828125, 0.974853515625, 0.962158203125, 0.972412109375]",4.985323353375827,2025-09-09 23:26:08,114.01666666666667
job-d30bf42iggks73ctpc80,20250909_232608,c_central,1,8192,2,0.510498046875,0.999681980710428,0.97900390625,[0.97900390625],0.999681980710428,2025-09-09 23:26:08,114.01666666666667
job-d30bggtotchc73ba8iog,20250909_232907,c_central,1,8192,2,0.5084228515625,0.9997952879670506,0.983154296875,[0.983154296875],0.9997952879670506,2025-09-09 23:29:07,117.0
job-d30bggtotchc73ba8iog,20250909_232907,c_inner,5,8192,32,0.0399169921875,0.9973784369359413,0.98095703125,"[0.92529296875, 0.9306640625, 0.977294921875, 0.96484375, 0.945556640625]",4.986892184679706,2025-09-09 23:29:07,117.0
job-d30bggtotchc73ba8iog,20250909_232907,c_middle,5,8192,32,0.040283203125,0.9974672538635456,0.984130859375,"[0.901611328125, 0.93603515625, 0.998046875, 0.984375, 0.97021484375]",4.987336269317728,2025-09-09 23:29:07,117.0
job-d30bggtotchc73ba8iog,20250909_232907,c_outer,5,8192,32,0.050048828125,0.9885958683843142,0.9671630859375,"[0.9775390625, 0.98779296875, 0.78857421875, 0.867431640625, 0.8828125]",4.942979341921571,2025-09-09 23:29:07,117.0
job-d30bhto5l4ds73f0gg1g,20250909_233207,c_central,1,8192,2,0.5128173828125,0.9995259208877754,0.974365234375,[0.974365234375],0.9995259208877754,2025-09-09 23:32:07,120.0
job-d30bhto5l4ds73f0gg1g,20250909_233207,c_inner,5,8192,32,0.0391845703125,0.9979627105576773,0.9849853515625,"[0.928466796875, 0.9345703125, 0.956298828125, 0.987548828125, 0.980712890625]",4.9898135527883865,2025-09-09 23:32:07,120.0
job-d30bhto5l4ds73f0gg1g,20250909_233207,c_middle,5,8192,32,0.039794921875,0.9970582562169907,0.98388671875,"[0.88671875, 0.961669921875, 0.985107421875, 0.989501953125, 0.970703125]",4.985291281084954,2025-09-09 23:32:07,120.0
job-d30bhto5l4ds73f0gg1g,20250909_233207,c_outer,5,8192,32,0.0560302734375,0.98223123112957,0.9591064453125,"[0.955810546875, 0.992919921875, 0.712890625, 0.859130859375, 0.879150390625]",4.91115615564785,2025-09-09 23:32:07,120.0
job-d30bjag5l4ds73f0gi40,20250909_233506,c_middle,5,8192,32,0.0421142578125,0.9974449372366412,0.9827880859375,"[0.8994140625, 0.956298828125, 0.984375, 0.964599609375, 0.986572265625]",4.987224686183206,2025-09-09 23:35:06,122.98333333333333
job-d30bjag5l4ds73f0gi40,20250909_233506,c_outer,5,8192,32,0.0516357421875,0.988576775329232,0.9642333984375,"[0.9873046875, 0.963134765625, 0.834228515625, 0.836181640625, 0.859375]",4.94288387664616,2025-09-09 23:35:06,122.98333333333333
job-d30bjag5l4ds73f0gi40,20250909_233506,c_central,1,8192,2,0.525146484375,0.9981746661076496,0.94970703125,[0.94970703125],0.9981746661076496,2025-09-09 23:35:06,122.98333333333333
job-d30bjag5l4ds73f0gi40,20250909_233506,c_inner,5,8192,32,0.0384521484375,0.9973633361033043,0.9853515625,"[0.887939453125, 0.9521484375, 0.9892578125, 0.984619140625, 0.998291015625]",4.9868166805165215,2025-09-09 23:35:06,122.98333333333333
job-d30bko05l4ds73f0gjug,20250909_233808,c_central,1,8192,2,0.50732421875,0.9998452100782274,0.9853515625,[0.9853515625],0.9998452100782274,2025-09-09 23:38:08,126.01666666666667
job-d30bko05l4ds73f0gjug,20250909_233808,c_inner,5,8192,32,0.039306640625,0.9972722075452058,0.98486328125,"[0.902099609375, 0.970947265625, 0.9462890625, 0.950927734375, 0.9921875]",4.986361037726029,2025-09-09 23:38:08,126.01666666666667
job-d30bko05l4ds73f0gjug,20250909_233808,c_middle,5,8192,32,0.0401611328125,0.9979040211392698,0.984130859375,"[0.955322265625, 0.915283203125, 0.995361328125, 0.95556640625, 0.989501953125]",4.989520105696349,2025-09-09 23:38:08,126.01666666666667
job-d30bko05l4ds73f0gjug,20250909_233808,c_outer,5,8192,32,0.048583984375,0.9923386631182272,0.971435546875,"[0.976806640625, 0.96240234375, 0.87451171875, 0.868896484375, 0.885498046875]",4.961693315591136,2025-09-09 23:38:08,126.01666666666667
job-d30bm4lotchc73ba8pu0,20250909_234106,c_central,1,8192,2,0.5166015625,0.9992046060381146,0.966796875,[0.966796875],0.9992046060381146,2025-09-09 23:41:06,128.98333333333332
job-d30bm4lotchc73ba8pu0,20250909_234106,c_inner,5,8192,32,0.0419921875,0.9940039632808162,0.97705078125,"[0.824462890625, 0.947998046875, 0.954833984375, 0.98681640625, 0.969970703125]",4.970019816404081,2025-09-09 23:41:06,128.98333333333332
job-d30bm4lotchc73ba8pu0,20250909_234106,c_middle,5,8192,32,0.040283203125,0.9977218687885095,0.982421875,"[0.912841796875, 0.95361328125, 0.990966796875, 0.972900390625, 0.97119140625]",4.988609343942548,2025-09-09 23:41:06,128.98333333333332
job-d30bm4lotchc73ba8pu0,20250909_234106,c_outer,5,8192,32,0.056396484375,0.9856892539782629,0.9571533203125,"[0.92333984375, 0.96044921875, 0.783447265625, 0.830810546875, 0.8857421875]",4.928446269891315,2025-09-09 23:41:06,128.98333333333332
job-d30bnhtip27c738icqc0,20250909_234407,c_central,1,8192,2,0.505615234375,0.9999090192651703,0.98876953125,[0.98876953125],0.9999090192651703,2025-09-09 23:44:07,132.0
job-d30bnhtip27c738icqc0,20250909_234407,c_inner,5,8192,32,0.041259765625,0.9971795090306044,0.9815673828125,"[0.923095703125, 0.921630859375, 0.97705078125, 0.98828125, 0.935791015625]",4.985897545153022,2025-09-09 23:44:07,132.0
job-d30bnhtip27c738icqc0,20250909_234407,c_middle,5,8192,32,0.0394287109375,0.997350079410063,0.985595703125,"[0.886962890625, 0.953369140625, 0.98974609375, 0.98681640625, 0.972900390625]",4.986750397050315,2025-09-09 23:44:07,132.0
job-d30bnhtip27c738icqc0,20250909_234407,c_outer,5,8192,32,0.0557861328125,0.9885545837689751,0.9603271484375,"[0.85888671875, 0.99658203125, 0.8662109375, 0.83740234375, 0.89306640625]",4.9427729188448755,2025-09-09 23:44:07,132.0
job-d30bouo5l4ds73f0gnu0,20250909_234707,c_outer,5,8192,32,0.05029296875,0.9896144609285733,0.9666748046875,"[0.91748046875, 0.95849609375, 0.837890625, 0.8505859375, 0.899169921875]",4.948072304642866,2025-09-09 23:47:07,135.0
job-d30bouo5l4ds73f0gnu0,20250909_234707,c_inner,5,8192,32,0.0372314453125,0.9982112746924962,0.987060546875,"[0.926513671875, 0.944580078125, 0.985595703125, 0.993408203125, 0.97509765625]",4.991056373462481,2025-09-09 23:47:07,135.0
job-d30bouo5l4ds73f0gnu0,20250909_234707,c_central,1,8192,2,0.517333984375,0.9991328617106271,0.96533203125,[0.96533203125],0.9991328617106271,2025-09-09 23:47:07,135.0
job-d30bouo5l4ds73f0gnu0,20250909_234707,c_middle,5,8192,32,0.0379638671875,0.9977387206222994,0.98583984375,"[0.91162109375, 0.948486328125, 0.988525390625, 0.9794921875, 0.99169921875]",4.988693603111497,2025-09-09 23:47:07,135.0
job-d30bqc05l4ds73f0gp8g,20250909_235008,c_central,1,8192,2,0.5252685546875,0.9981568938315168,0.949462890625,[0.949462890625],0.9981568938315168,2025-09-09 23:50:08,138.01666666666668
job-d30bqc05l4ds73f0gp8g,20250909_235008,c_inner,5,8192,32,0.041015625,0.9978484766437525,0.9822998046875,"[0.926513671875, 0.975830078125, 0.9619140625, 0.972900390625, 0.990234375]",4.9892423832187625,2025-09-09 23:50:08,138.01666666666668
job-d30bqc05l4ds73f0gp8g,20250909_235008,c_middle,5,8192,32,0.0411376953125,0.9976448717330395,0.9835205078125,"[0.8984375, 0.961669921875, 0.984130859375, 0.9833984375, 0.98681640625]",4.988224358665198,2025-09-09 23:50:08,138.01666666666668
job-d30bqc05l4ds73f0gp8g,20250909_235008,c_outer,5,8192,32,0.04833984375,0.9919835763654363,0.9715576171875,"[0.9462890625, 0.9990234375, 0.86083984375, 0.872802734375, 0.883056640625]",4.959917881827182,2025-09-09 23:50:08,138.01666666666668
job-d30brotip27c738icuc0,20250909_235307,c_central,1,8192,2,0.5087890625,0.9997770990046065,0.982421875,[0.982421875],0.9997770990046065,2025-09-09 23:53:07,141.0
job-d30brotip27c738icuc0,20250909_235307,c_inner,5,8192,32,0.040771484375,0.9975855084425117,0.9833984375,"[0.901611328125, 0.970703125, 0.985107421875, 0.982177734375, 0.965576171875]",4.987927542212558,2025-09-09 23:53:07,141.0
job-d30brotip27c738icuc0,20250909_235307,c_middle,5,8192,32,0.038330078125,0.9979690460559356,0.98681640625,"[0.91015625, 0.93994140625, 0.983154296875, 0.980224609375, 0.99609375]",4.989845230279678,2025-09-09 23:53:07,141.0
job-d30brotip27c738icuc0,20250909_235307,c_outer,5,8192,32,0.046142578125,0.9910972944819451,0.9716796875,"[0.9814453125, 0.944091796875, 0.839599609375, 0.8642578125, 0.9013671875]",4.955486472409725,2025-09-09 23:53:07,141.0
job-d30bt5o5l4ds73f0gs00,20250909_235607,c_outer,5,8192,32,0.055419921875,0.9855627044600727,0.9598388671875,"[0.90625, 0.931640625, 0.7880859375, 0.841064453125, 0.8896484375]",4.927813522300363,2025-09-09 23:56:07,144.0
job-d30bt5o5l4ds73f0gs00,20250909_235607,c_middle,5,8192,32,0.0401611328125,0.9976424293457005,0.985595703125,"[0.908203125, 0.937255859375, 0.983154296875, 0.981201171875, 0.991455078125]",4.988212146728502,2025-09-09 23:56:07,144.0
job-d30bt5o5l4ds73f0gs00,20250909_235607,c_inner,5,8192,32,0.0389404296875,0.9973870598253599,0.9857177734375,"[0.892822265625, 0.98095703125, 0.949951171875, 0.996337890625, 0.98828125]",4.9869352991268,2025-09-09 23:56:07,144.0
job-d30bt5o5l4ds73f0gs00,20250909_235607,c_central,1,8192,2,0.517333984375,0.9991328617106271,0.96533203125,[0.96533203125],0.9991328617106271,2025-09-09 23:56:07,144.0
job-d30buiiiggks73ctpt0g,20250909_235906,c_central,1,8192,2,0.5233154296875,0.9984309062904124,0.953369140625,[0.953369140625],0.9984309062904124,2025-09-09 23:59:06,146.98333333333332
job-d30buiiiggks73ctpt0g,20250909_235906,c_inner,5,8192,32,0.038818359375,0.9973187412519167,0.9842529296875,"[0.879150390625, 0.97265625, 0.981689453125, 0.99853515625, 0.994140625]",4.986593706259583,2025-09-09 23:59:06,146.98333333333332
job-d30buiiiggks73ctpt0g,20250909_235906,c_middle,5,8192,32,0.0380859375,0.9986709865817678,0.9869384765625,"[0.949951171875, 0.943115234375, 0.963623046875, 0.992919921875, 0.99169921875]",4.993354932908839,2025-09-09 23:59:06,146.98333333333332
job-d30buiiiggks73ctpt0g,20250909_235906,c_outer,5,8192,32,0.050537109375,0.9897715837817433,0.966796875,"[0.94775390625, 0.934326171875, 0.825439453125, 0.86865234375, 0.892333984375]",4.9488579189087165,2025-09-09 23:59:06,146.98333333333332
job-d30bvvlotchc73ba93jg,20250910_000206,c_central,1,8192,2,0.5205078125,0.9987861499422315,0.958984375,[0.958984375],0.9987861499422315,2025-09-10 00:02:06,149.98333333333332
job-d30bvvlotchc73ba93jg,20250910_000206,c_inner,5,8192,32,0.038330078125,0.9985916053349884,0.984375,"[0.9248046875, 0.989501953125, 0.975341796875, 0.9951171875, 0.979248046875]",4.992958026674942,2025-09-10 00:02:06,149.98333333333332
job-d30bvvlotchc73ba93jg,20250910_000206,c_middle,5,8192,32,0.0372314453125,0.9983166331754099,0.986572265625,"[0.9267578125, 0.9697265625, 0.99267578125, 0.998779296875, 0.968017578125]",4.991583165877049,2025-09-10 00:02:06,149.98333333333332
job-d30bvvlotchc73ba93jg,20250910_000206,c_outer,5,8192,32,0.0509033203125,0.9857697122469314,0.9647216796875,"[0.953857421875, 0.9697265625, 0.76171875, 0.8486328125, 0.892578125]",4.928848561234657,2025-09-10 00:02:06,149.98333333333332
job-d30c1cqiggks73ctpvm0,20250910_000507,c_inner,5,8192,32,0.0367431640625,0.9987693943763848,0.98876953125,"[0.94384765625, 0.997314453125, 0.965576171875, 0.96875, 0.995849609375]",4.993846971881924,2025-09-10 00:05:07,153.0
job-d30c1cqiggks73ctpvm0,20250910_000507,c_middle,5,8192,32,0.0377197265625,0.9991829229274367,0.989990234375,"[0.9814453125, 0.949462890625, 0.981201171875, 0.99072265625, 0.99755859375]",4.995914614637184,2025-09-10 00:05:07,153.0
job-d30c1cqiggks73ctpvm0,20250910_000507,c_central,1,8192,2,0.5125732421875,0.9995438109289554,0.974853515625,[0.974853515625],0.9995438109289554,2025-09-10 00:05:07,153.0
job-d30c1cqiggks73ctpvm0,20250910_000507,c_outer,5,8192,32,0.0482177734375,0.9896528738210716,0.9697265625,"[0.9853515625, 0.927001953125, 0.85107421875, 0.8515625, 0.87109375]",4.948264369105358,2025-09-10 00:05:07,153.0
job-d30c2ptip27c738id5ag,20250910_000807,c_outer,5,8192,32,0.0572509765625,0.9829099075806853,0.9595947265625,"[0.956298828125, 0.919189453125, 0.7412109375, 0.863037109375, 0.858154296875]",4.914549537903427,2025-09-10 00:08:07,156.0
job-d30c2ptip27c738id5ag,20250910_000807,c_middle,5,8192,32,0.0384521484375,0.9985310996299923,0.9862060546875,"[0.942626953125, 0.9423828125, 0.992919921875, 0.98486328125, 0.98193359375]",4.992655498149961,2025-09-10 00:08:07,156.0
job-d30c2ptip27c738id5ag,20250910_000807,c_inner,5,8192,32,0.03857421875,0.9987322905058112,0.9874267578125,"[0.94970703125, 0.9658203125, 0.970947265625, 0.971435546875, 0.9873046875]",4.993661452529056,2025-09-10 00:08:07,156.0
job-d30c2ptip27c738id5ag,20250910_000807,c_central,1,8192,2,0.509521484375,0.9997383985757424,0.98095703125,[0.98095703125],0.9997383985757424,2025-09-10 00:08:07,156.0
job-d30c46lotchc73ba97h0,20250910_001106,c_central,1,8192,2,0.5098876953125,0.9997178870677779,0.980224609375,[0.980224609375],0.9997178870677779,2025-09-10 00:11:06,158.98333333333332
job-d30c46lotchc73ba97h0,20250910_001106,c_inner,5,8192,32,0.03759765625,0.9985687791390209,0.9871826171875,"[0.92822265625, 0.98095703125, 0.975830078125, 0.99755859375, 0.998291015625]",4.9928438956951045,2025-09-10 00:11:06,158.98333333333332
