job_id,timestamp,register,num_bits,total_shots,unique_states,coherence,entanglement,interference,bit_balances,entropy,timestamp_dt,time_minutes,phase
job-d1ot6k0t0npc73fm2lo0,20250712_031528,c_inner,5,8192,32,0.04150390625,0.9954961520338257,0.9805908203125,"[0.885009765625, 0.98388671875, 0.959716796875, 0.994140625, 0.88916015625]",4.977480760169128,2025-07-12 03:15:28,14.866666666666667,Progressive Relaxation
job-d1ot90r3rr0s73bglk30,20250712_032035,c_central,1,8192,2,0.5440673828125,0.9943894855264038,0.911865234375,[0.911865234375],0.9943894855264038,2025-07-12 03:20:35,19.983333333333334,Phase 1
job-d1ot90r3rr0s73bglk30,20250712_032035,c_inner,5,8192,32,0.03857421875,0.9976496776494523,0.986083984375,"[0.891845703125, 0.990234375, 0.964599609375, 0.987548828125, 0.995361328125]",4.9882483882472615,2025-07-12 03:20:35,19.983333333333334,Phase 1
job-d1ot90r3rr0s73bglk30,20250712_032035,c_middle,5,8192,32,0.0435791015625,0.992874631399113,0.9786376953125,"[0.79248046875, 0.978271484375, 0.96533203125, 0.987548828125, 0.951904296875]",4.964373156995565,2025-07-12 03:20:35,19.983333333333334,Phase 1
job-d1ot90r3rr0s73bglk30,20250712_032035,c_outer,5,8192,32,0.0513916015625,0.9915007539728828,0.96826171875,"[0.873779296875, 0.9755859375, 0.8515625, 0.8837890625, 0.962158203125]",4.957503769864414,2025-07-12 03:20:35,19.983333333333334,Phase 1
job-d1otb615jdrc73dru460,20250712_032512,c_central,1,8192,2,0.5740966796875,0.9840997916187426,0.851806640625,[0.851806640625],0.9840997916187426,2025-07-12 03:25:12,24.6,Phase 2
job-d1otb615jdrc73dru460,20250712_032512,c_inner,5,8192,32,0.0391845703125,0.9978602265257119,0.986083984375,"[0.8984375, 0.990478515625, 0.968505859375, 0.99755859375, 0.9794921875]",4.98930113262856,2025-07-12 03:25:12,24.6,Phase 2
job-d1otb615jdrc73dru460,20250712_032512,c_middle,5,8192,32,0.0421142578125,0.994011727053487,0.9783935546875,"[0.81591796875, 0.98583984375, 0.969970703125, 0.961669921875, 0.9501953125]",4.970058635267435,2025-07-12 03:25:12,24.6,Phase 2
job-d1otb615jdrc73dru460,20250712_032512,c_outer,5,8192,32,0.0452880859375,0.9940077258006088,0.9749755859375,"[0.9033203125, 0.9697265625, 0.86669921875, 0.90576171875, 0.947509765625]",4.970038629003044,2025-07-12 03:25:12,24.6,Phase 2
job-d1otdip5jdrc73dru6b0,20250712_033019,c_outer,5,8192,32,0.04833984375,0.9935449355602046,0.97021484375,"[0.8857421875, 0.970947265625, 0.8662109375, 0.928466796875, 0.946044921875]",4.967724677801023,2025-07-12 03:30:19,29.716666666666665,Phase 2
job-d1otdip5jdrc73dru6b0,20250712_033019,c_central,1,8192,2,0.599853515625,0.9710362178301143,0.80029296875,[0.80029296875],0.9710362178301143,2025-07-12 03:30:19,29.716666666666665,Phase 2
job-d1otdip5jdrc73dru6b0,20250712_033019,c_inner,5,8192,32,0.0369873046875,0.9986739788171185,0.989501953125,"[0.9267578125, 0.993408203125, 0.987548828125, 0.97314453125, 0.9951171875]",4.993369894085593,2025-07-12 03:30:19,29.716666666666665,Phase 2
job-d1otdip5jdrc73dru6b0,20250712_033019,c_middle,5,8192,32,0.04296875,0.9935835024263394,0.978271484375,"[0.8115234375, 0.978759765625, 0.979248046875, 0.970703125, 0.9404296875]",4.967917512131697,2025-07-12 03:30:19,29.716666666666665,Phase 2
job-d1otfvj3rr0s73bglqbg,20250712_033526,c_middle,5,8192,32,0.044189453125,0.99127551465037,0.97509765625,"[0.775390625, 0.98046875, 0.9560546875, 0.950439453125, 0.947998046875]",4.95637757325185,2025-07-12 03:35:26,34.833333333333336,Phase 2
job-d1otfvj3rr0s73bglqbg,20250712_033526,c_outer,5,8192,32,0.04833984375,0.9930784666083128,0.96923828125,"[0.885009765625, 0.9697265625, 0.8623046875, 0.902587890625, 0.950927734375]",4.965392333041564,2025-07-12 03:35:26,34.833333333333336,Phase 2
job-d1otfvj3rr0s73bglqbg,20250712_033526,c_central,1,8192,2,0.604736328125,0.9681125058078379,0.79052734375,[0.79052734375],0.9681125058078379,2025-07-12 03:35:26,34.833333333333336,Phase 2
job-d1otfvj3rr0s73bglqbg,20250712_033526,c_inner,5,8192,32,0.0391845703125,0.9981857225564863,0.9859619140625,"[0.916259765625, 0.956298828125, 0.972900390625, 0.99462890625, 0.989990234375]",4.990928612782431,2025-07-12 03:35:26,34.833333333333336,Phase 2
job-d1otich5jdrc73drub40,20250712_034035,c_central,1,8192,2,0.595458984375,0.9735450172104887,0.80908203125,[0.80908203125],0.9735450172104887,2025-07-12 03:40:35,39.983333333333334,Return
job-d1otich5jdrc73drub40,20250712_034035,c_inner,5,8192,32,0.0384521484375,0.9983290144206439,0.9859619140625,"[0.930419921875, 0.97021484375, 0.9658203125, 0.990234375, 0.97998046875]",4.9916450721032195,2025-07-12 03:40:35,39.983333333333334,Return
job-d1otich5jdrc73drub40,20250712_034035,c_middle,5,8192,32,0.042724609375,0.9934461451597756,0.9788818359375,"[0.805908203125, 0.96875, 0.97607421875, 0.9375, 0.97265625]",4.967230725798878,2025-07-12 03:40:35,39.983333333333334,Return
job-d1otich5jdrc73drub40,20250712_034035,c_outer,5,8192,32,0.0440673828125,0.9944685355577569,0.977294921875,"[0.963623046875, 0.953857421875, 0.865234375, 0.901611328125, 0.932861328125]",4.9723426777887845,2025-07-12 03:40:35,39.983333333333334,Return
job-d1otkhr3rr0s73bglumg,20250712_034511,c_central,1,8192,2,0.57470703125,0.9838357726953808,0.8505859375,[0.8505859375],0.9838357726953808,2025-07-12 03:45:11,44.583333333333336,Post Meditation
job-d1otkhr3rr0s73bglumg,20250712_034511,c_inner,5,8192,32,0.03759765625,0.9983755040400231,0.98779296875,"[0.921875, 0.994140625, 0.950439453125, 0.985107421875, 0.99365234375]",4.9918775202001155,2025-07-12 03:45:11,44.583333333333336,Post Meditation
job-d1otkhr3rr0s73bglumg,20250712_034511,c_middle,5,8192,32,0.0450439453125,0.9931450053407748,0.97509765625,"[0.80908203125, 0.994140625, 0.989501953125, 0.9326171875, 0.936767578125]",4.965725026703874,2025-07-12 03:45:11,44.583333333333336,Post Meditation
job-d1otkhr3rr0s73bglumg,20250712_034511,c_outer,5,8192,32,0.0447998046875,0.9939484249248093,0.975341796875,"[0.96435546875, 0.96826171875, 0.871337890625, 0.87548828125, 0.93994140625]",4.969742124624046,2025-07-12 03:45:11,44.583333333333336,Post Meditation
job-d1otmuot0npc73fm351g,20250712_035019,c_central,1,8192,2,0.6064453125,0.9670552411604592,0.787109375,[0.787109375],0.9670552411604592,2025-07-12 03:50:19,49.71666666666667,Post Meditation
job-d1otmuot0npc73fm351g,20250712_035019,c_inner,5,8192,32,0.0362548828125,0.9988886950448181,0.9891357421875,"[0.954833984375, 0.98779296875, 0.9775390625, 0.99853515625, 0.968017578125]",4.994443475224091,2025-07-12 03:50:19,49.71666666666667,Post Meditation
job-d1otmuot0npc73fm351g,20250712_035019,c_middle,5,8192,32,0.045166015625,0.9932643191623601,0.975830078125,"[0.80908203125, 0.9970703125, 0.99658203125, 0.938720703125, 0.944091796875]",4.9663215958118005,2025-07-12 03:50:19,49.71666666666667,Post Meditation
job-d1otmuot0npc73fm351g,20250712_035019,c_outer,5,8192,32,0.042724609375,0.9951877684026407,0.97802734375,"[0.9599609375, 0.981689453125, 0.88037109375, 0.912841796875, 0.91943359375]",4.975938842013203,2025-07-12 03:50:19,49.71666666666667,Post Meditation
job-d1otpbv6d0hc73b7fn8g,20250712_035527,c_outer,5,8192,32,0.043701171875,0.9947261208284186,0.977294921875,"[0.999755859375, 0.976318359375, 0.8486328125, 0.904541015625, 0.9833984375]",4.973630604142093,2025-07-12 03:55:27,54.85,Post Meditation
job-d1otpbv6d0hc73b7fn8g,20250712_035527,c_middle,5,8192,32,0.042236328125,0.9921517738669324,0.97802734375,"[0.78515625, 0.988525390625, 0.99560546875, 0.957275390625, 0.9716796875]",4.960758869334662,2025-07-12 03:55:27,54.85,Post Meditation
job-d1otpbv6d0hc73b7fn8g,20250712_035527,c_central,1,8192,2,0.5794677734375,0.9817008948498827,0.841064453125,[0.841064453125],0.9817008948498827,2025-07-12 03:55:27,54.85,Post Meditation
job-d1otpbv6d0hc73b7fn8g,20250712_035527,c_inner,5,8192,32,0.0389404296875,0.9976629397383393,0.984375,"[0.909912109375, 0.947021484375, 0.9716796875, 0.994873046875, 0.988037109375]",4.988314698691696,2025-07-12 03:55:27,54.85,Post Meditation
job-d1otrof6d0hc73b7fq1g,20250712_040033,c_central,1,8192,2,0.5958251953125,0.9733403738162798,0.808349609375,[0.808349609375],0.9733403738162798,2025-07-12 04:00:33,59.95,Post Meditation
job-d1otrof6d0hc73b7fq1g,20250712_040033,c_inner,5,8192,32,0.037841796875,0.9986904917915813,0.9871826171875,"[0.94580078125, 0.941650390625, 0.9970703125, 0.993896484375, 0.999267578125]",4.993452458957907,2025-07-12 04:00:33,59.95,Post Meditation
job-d1otrof6d0hc73b7fq1g,20250712_040033,c_middle,5,8192,32,0.04248046875,0.9943031747878557,0.9798583984375,"[0.81396484375, 0.994873046875, 0.98828125, 0.96923828125, 0.962646484375]",4.971515873939278,2025-07-12 04:00:33,59.95,Post Meditation
job-d1otrof6d0hc73b7fq1g,20250712_040033,c_outer,5,8192,32,0.0413818359375,0.9963054798128039,0.980224609375,"[0.96142578125, 0.9599609375, 0.8818359375, 0.923583984375, 0.981689453125]",4.98152739906402,2025-07-12 04:00:33,59.95,Post Meditation
job-d1ottth5jdrc73drunj0,20250712_040510,c_outer,5,8192,32,0.0443115234375,0.9952631864139772,0.97802734375,"[0.943603515625, 0.976318359375, 0.86328125, 0.9287109375, 0.967041015625]",4.976315932069886,2025-07-12 04:05:10,64.56666666666666,Post Meditation
job-d1ottth5jdrc73drunj0,20250712_040510,c_middle,5,8192,32,0.043212890625,0.9924112503082334,0.9779052734375,"[0.786865234375, 0.967041015625, 0.987060546875, 0.95654296875, 0.994140625]",4.962056251541167,2025-07-12 04:05:10,64.56666666666666,Post Meditation
job-d1ottth5jdrc73drunj0,20250712_040510,c_central,1,8192,2,0.581787109375,0.980612242223314,0.83642578125,[0.83642578125],0.980612242223314,2025-07-12 04:05:10,64.56666666666666,Post Meditation
job-d1ottth5jdrc73drunj0,20250712_040510,c_inner,5,8192,32,0.040771484375,0.9972799931620807,0.98193359375,"[0.934326171875, 0.900146484375, 0.964599609375, 0.999267578125, 0.98486328125]",4.986399965810404,2025-07-12 04:05:10,64.56666666666666,Post Meditation
job-d1ou0an6d0hc73b7fvmg,20250712_041018,c_central,1,8192,2,0.5679931640625,0.9866192189470995,0.864013671875,[0.864013671875],0.9866192189470995,2025-07-12 04:10:18,69.7,Post Meditation
job-d1ou0an6d0hc73b7fvmg,20250712_041018,c_inner,5,8192,32,0.0394287109375,0.9977773107412988,0.9852294921875,"[0.92626953125, 0.93408203125, 0.974365234375, 0.957763671875, 0.976318359375]",4.988886553706494,2025-07-12 04:10:18,69.7,Post Meditation
job-d1ou0an6d0hc73b7fvmg,20250712_041018,c_middle,5,8192,32,0.04052734375,0.9948949477737818,0.9814453125,"[0.830078125, 0.97314453125, 0.99365234375, 0.979736328125, 0.95751953125]",4.974474738868909,2025-07-12 04:10:18,69.7,Post Meditation
job-d1ou0an6d0hc73b7fvmg,20250712_041018,c_outer,5,8192,32,0.0430908203125,0.9953035080201748,0.978271484375,"[0.97998046875, 0.974609375, 0.87939453125, 0.90478515625, 0.946533203125]",4.976517540100874,2025-07-12 04:10:18,69.7,Post Meditation
job-d1ou2n8t0npc73fm3ikg,20250712_041525,c_middle,5,8192,32,0.0408935546875,0.9946763800830819,0.98046875,"[0.82275390625, 0.989013671875, 0.98046875, 0.9658203125, 0.981689453125]",4.97338190041541,2025-07-12 04:15:25,74.81666666666666,Post Meditation
job-d1ou2n8t0npc73fm3ikg,20250712_041525,c_central,1,8192,2,0.604736328125,0.9681125058078379,0.79052734375,[0.79052734375],0.9681125058078379,2025-07-12 04:15:25,74.81666666666666,Post Meditation
job-d1ou2n8t0npc73fm3ikg,20250712_041525,c_inner,5,8192,32,0.039794921875,0.9969236731407379,0.984130859375,"[0.920654296875, 0.89990234375, 0.97900390625, 0.958740234375, 0.97314453125]",4.98461836570369,2025-07-12 04:15:25,74.81666666666666,Post Meditation
job-d1ou2n8t0npc73fm3ikg,20250712_041525,c_outer,5,8192,32,0.043701171875,0.9952149938903705,0.978271484375,"[0.986572265625, 0.967529296875, 0.8701171875, 0.89794921875, 0.955810546875]",4.976074969451853,2025-07-12 04:15:25,74.81666666666666,Post Meditation
